x,y
5.069513513513513,10.591945945945946
6.202760869565218,85.21845652173913
5.427692307692308,145.0550769230769
3.4251,705.6147
2.899095652173913,855.1335130434783
5.7064337349397585,999.975469879518
3.2298591549295774,1324.391323943662
10.512209302325582,469.3265581395349
11.236578034682081,978.1227052023121
16.369629629629628,349.01792592592597
17.376358695652172,653.7633260869566
18.532756097560977,1161.550975609756
11.874731707317073,1202.1928902439024
15.706133333333334,444.2144
20.101064516129032,489.17569354838713
16.506,1039.752
18.686859813084112,556.7563177570094
23.037000000000003,999.2514
21.716560975609756,97.62234146341464
26.904769230769233,262.3761538461539
23.16208695652174,310.7452173913043
26.3718,807.2064
32.725874999999995,548.1721875
36.00585645933015,589.4292057416268
33.24691525423729,1220.8374915254237
36.82541739130435,1188.951339130435
36.366624,819.250992
43.255692307692314,1001.2735384615385
53.755227272727275,378.0038181818182
51.719901639344265,489.84255737704916
54.52835294117647,1434.0541764705883
58.13312195121951,390.94112195121954
59.3420625,449.0206875
58.91151724137931,1396.540551724138
66.57947058823528,502.28747058823535
59.959666666666664,1052.6996666666666
63.232615384615386,1117.9062958579882
64.65292105263158,978.1728157894738
64.64626229508197,559.9543278688524
66.77066666666667,109.34622222222222
65.75462068965517,614.7996206896552
65.97228358208956,690.579671641791
69.03875229357799,1071.4924403669725
72.57600000000001,427.1206153846154
74.80429090909091,1030.8762545454545
80.24414574898785,743.5438542510122
79.47938028169014,346.63842253521125
80.703,3.8219999999999996
85.81690384615385,989.2817307692309
91.526904,1152.604656
86.877,632.449125
89.77831578947368,113.23255263157894
92.539125,1383.6099375000001
97.41318072289157,1052.6191807228915
102.2355260115607,86.45639306358382
97.44707368421052,1126.8432
99.34373076923077,203.33492307692308
104.13753488372093,132.17009302325582
106.14977560975609,1036.2252292682927
107.68418181818183,967.5339545454545
112.16665384615385,293.28196153846153
117.83428125,759.273375
118.74404347826086,1142.619495652174
112.73563636363636,1424.871
123.996796875,464.586609375
123.487,739.305
121.91592,445.3512
128.1948088235294,139.50516176470586
121.90773913043478,629.1727826086957
127.91383783783785,585.2983783783784
132.84081481481482,783.735037037037
129.88920000000002,1289.8564
134.90342068965515,936.1183034482759
136.02160975609758,1048.3322926829267
139.78125,1333.15875
139.8063829787234,867.3625531914893
148.35508629441625,772.5737969543147
145.24353846153846,119.60523076923077
145.60824193548387,295.6620483870968
146.03863803680983,750.2356932515338
149.9999417475728,357.24425242718445
146.45502439024392,619.583487804878
148.539825,1058.3007750000002
155.11695652173913,665.6990869565217
156.0371452282158,903.0435684647302
149.82545454545453,932.5947272727271
157.4472558139535,409.47362790697673
159.3262222222222,988.3517777777777
166.02148387096773,1067.0524516129033
163.224,61.362
160.5524516129032,687.1064516129032
176.03465271966527,969.3733556485355
169.3881,353.27040000000005
173.56543448275863,440.1605793103448
175.64786503067484,243.2426134969325
172.24453691275167,483.5846174496644
176.4735,1246.6825
186.56090862944163,920.9714162436549
181.18443396226417,332.65545283018866
183.80210126582278,752.2427278481013
180.69495652173913,361.12147826086954
180.36067924528302,712.9056226415095
190.517582278481,1005.7507405063291
189.64884615384616,132.39423076923077
187.54459322033898,1056.1277288135593
195.10538613861388,616.4044752475247
195.15744915254237,961.2903050847458
192.36175,1148.69475
193.89050847457628,102.25967796610169
194.54904,1407.4099199999998
194.32997260273973,1380.064191780822
199.59975,284.40562500000004
198.993375,336.868875
198.1756,537.726
203.4437142857143,945.0205714285715
198.61149295774646,1309.4097464788733
203.89694594594596,419.688972972973
204.962301369863,684.2145205479452
207.8062159090909,1364.549215909091
213.65948863636365,307.1590056818182
206.7960895522388,587.8727462686567
204.372,706.356
208.48398876404494,739.6313258426966
207.79174647887325,1216.6258309859154
210.4654426229508,108.57998360655738
208.07725423728814,454.28979661016945
210.36358208955224,896.8360298507463
211.88913402061854,532.2278969072165
226.70892081447963,931.2084162895927
216.531,1157.576
217.26600000000002,630.8848
219.73,708.0780000000001
224.46216279069768,909.2633720930232
220.8340118343195,1388.3671597633136
222.58209836065575,475.70163934426233
229.84416000000002,541.62864
222.6168,1249.8528
222.73766666666666,1305.066
220.92095454545455,1399.9545
224.14489156626507,1085.6569879518072
225.91800000000003,964.908
