x,y
5.466653465346535,367.9162574257426
5.813670731707317,385.7943292682927
1.5876000000000001,892.143
3.8857924528301884,982.8475471698113
5.757962264150943,1045.552754716981
11.133652173913044,685.4844347826087
22.038515625000002,225.367078125
16.349840425531916,868.7137021276596
12.8576,956.0292000000001
16.653724137931036,1386.2346206896552
26.85036325678497,1153.7443841336117
24.564430939226522,490.8549281767956
22.806663157894736,1010.0292631578948
25.407141361256546,289.85475392670156
26.161769784172662,682.4712949640287
24.975658536585364,434.37424390243905
30.1203,562.13388
29.433600000000002,783.6402
27.735180722891567,1317.7345662650603
32.79513461538461,159.38757692307692
26.77129411764706,370.88100000000003
27.860823529411768,394.7987647058824
36.364812834224594,871.9135989304814
35.72688,1067.68452
37.63341346153847,1478.9571057692308
39.78333333333334,123.77400000000002
41.07464516129032,708.2649677419355
41.9664,399.21840000000003
37.548,635.544
37.471636363636364,1029.2138181818182
41.482451612903226,1392.119637096774
49.932065217391305,785.5104782608696
46.54755,944.93805
48.22936363636364,1495.6715454545454
49.65114432989691,996.5463402061855
49.818774193548386,1.8493548387096774
52.156124999999996,858.10725
47.824,904.6184
56.17612903225807,212.63154838709679
58.8240775862069,830.0646465517242
54.32608695652174,981.1546956521739
60.37634042553191,157.00851063829788
61.560333333333325,330.79083333333335
60.1524,797.2692
62.05296774193549,1436.446064516129
61.299,430.416
67.08782278481013,750.9057721518988
69.237,362.943
73.37876288659794,1011.5176082474227
78.19655696202531,145.07225316455697
78.94488,441.24108
79.71985321100918,728.2730642201834
79.6928023255814,938.2633953488372
75.901,980.8207500000001
85.61864921465968,365.40197905759163
89.61374729241876,795.9110685920577
84.77617322834647,1251.7628740157481
87.84628124999999,155.25037500000002
95.07163895486936,1448.5750118764845
93.118032,1210.096944
94.22039325842697,1306.7226404494381
98.08472509960158,1342.5761832669323
104.20029268292683,1366.6362926829268
100.02317355371902,1432.4773388429753
105.49887804878048,96.61126829268292
109.16871966527196,437.8779414225942
106.71541791044775,909.453895522388
106.5290625,1171.7232187500001
105.9271111111111,261.26800000000003
104.07600000000001,744.3100000000001
107.73969230769231,382.7540769230769
116.40174132492115,399.08413249211355
110.71914893617021,1425.5747234042553
114.54141176470588,551.7317647058824
123.65607985480942,1352.285281306715
