x,y
3.7852500000000004,809.34525
4.613538461538462,917.0764615384614
5.88,1165.0926
17.365764705882356,1369.1975294117647
16.267999999999997,50.0045
18.93978947368421,1250.7688421052633
23.450823529411768,12.970588235294118
22.28746153846154,1005.8531538461539
27.110475,856.13535
26.669999999999998,1455.468
31.046400000000002,1084.2132
32.83,1053.99
35.041999999999994,899.794
34.669384615384615,1410.069230769231
35.47845,1426.635
39.559333333333335,99.33933333333334
44.149,3.2013333333333334
48.72861538461539,834.0629230769231
43.76925,1232.098875
44.65125,73.02225
47.73384,789.88392
48.915243243243246,1262.0704864864865
50.6323125,1042.689375
53.655,1146.257
55.86,785.463
54.7575,904.8585
58.18938461538462,1215.8822307692308
57.02084536082474,1230.2990721649485
58.212,2.36376
59.71658823529412,733.2014117647059
62.4456,103.72319999999999
64.74533333333333,1123.776888888889
65.268,1138.221
66.591,1.764
68.229,12.5118
68.5608,811.9888000000001
71.74154716981133,1470.260716981132
72.324,1111.824
78.008,1134.5982666666666
74.97,882.8018181818181
79.43629787234042,49.429531914893616
79.93125,1177.58025
82.04329411764705,1120.7798823529413
80.00999999999999,1169.2169999999999
85.06008,1233.98856
86.04627906976744,1470.7042325581394
87.06599999999999,728.973
89.40694736842104,29.52378947368421
94.91180487804878,884.5384390243903
96.00569999999999,1447.6707
97.902,57.8788
103.68023076923077,20.783538461538463
101.3124,1048.5803999999998
105.09369230769231,11.025
109.16270689655173,1469.860603448276
105.86261538461538,1142.9815384615383
113.62093150684932,33.721397260273974
114.11143902439024,1363.8301463414634
113.736,252.79799999999997
114.55309090909091,538.5545454545455
114.16608,1116.29448
115.94032258064514,849.5651612903226
115.20276923076923,1234.460769230769
122.157,1006.050705882353
124.22513793103448,1139.0269655172415
124.37302499999998,1465.1232750000001
126.10079999999999,71.99640000000001
125.91145945945945,707.1494594594594
126.43469999999999,877.4136
124.803,1325.9295000000002
125.10830769230769,1434.946153846154
128.3757391304348,1393.304347826087
128.8308,845.7792
129.7366875,720.0151875
132.1596818181818,1271.9442272727272
133.686,145.27800000000002
131.81337931034483,855.600827586207
135.534,1423.058
136.71,1110.4086
135.442125,49.72275
139.2490909090909,536.0689090909091
140.37912,973.3575599999999
143.15108450704224,8.14918309859155
141.29639999999998,59.058719999999994
143.36311111111112,1385.9486666666667
147.2113125,724.4251875
149.499,651.46725
151.116,162.19
154.31325,738.234
154.4108275862069,679.2160344827587
154.6965,1497.3525
160.34943750000002,54.13275
157.2165,33.516
167.90595652173914,652.239
169.3755,29.106
167.50943999999998,906.41376
168.51388235294118,736.9888235294118
169.785,1422.666
170.80121739130433,1010.4652173913043
171.93811764705882,615.2728235294118
173.02949999999998,989.6355
179.17570588235296,406.8614117647059
180.84834782608695,1107.0250434782608
187.93133333333333,128.02066666666667
189.56466666666665,884.0253333333334
190.523025,1417.208625
190.08733333333333,410.6526666666667
191.1334090909091,681.2046818181818
192.12900000000002,1052.373
193.5730588235294,36.21388235294118
195.22373684210527,447.26684210526315
193.2718064516129,596.7156774193548
194.69637209302326,1027.2018139534885
193.39546153846155,1241.448923076923
199.2302307692308,862.6638461538462
203.4388125,1021.5673125
207.42648387096776,419.66840322580646
205.12800000000001,257.20799999999997
211.955625,828.583875
212.61890322580646,979.532129032258
214.34329411764708,594.1221176470589
215.7868125,808.187625
220.6764,273.50820000000004
222.705,896.175
225.09900000000002,907.095
228.39600000000002,771.246
231.29854054054053,1471.0568108108107
236.97039130434783,872.3938695652174
236.27423076923074,1111.9984615384615
240.61529032258065,397.4263548387097
245.8299375,302.4984375
250.84079999999997,426.53520000000003
249.64128000000002,510.36048
254.512125,950.1345
260.8843404255319,864.3975319148936
264.4079516129033,514.4976290322581
264.4236,107.7804
267.13458947368423,344.3977894736842
266.7956170212766,497.0914468085107
270.88425,1084.2352500000002
274.1204117647059,1099.7242941176469
280.33854545454545,837.1554545454546
282.996,857.682
286.28249999999997,1165.3792500000002
286.29720000000003,1410.5196
292.4405217391305,829.923652173913
296.3312470588236,212.0016705882353
296.38140000000004,1019.7684
296.7636,526.3775999999999
301.20939130434783,398.81739130434784
301.02660000000003,58.344300000000004
300.762,471.114
304.11121621621623,1004.9078918918918
305.58485106382983,352.5560425531915
305.4020869565217,738.8092173913044
308.47950000000003,505.0276875
309.141,687.6135
312.61608,1445.598
314.136,1435.086
315.50068421052634,345.90647368421054
316.785,307.92825
318.108,279.9206666666667
322.9048421052632,291.29210526315785
322.371,1110.438
324.63290322580644,326.85212903225806
331.9151111111111,363.61266666666666
335.3805,392.049
333.64799999999997,574.0875
334.45439999999996,1048.48632
337.365,482.55199999999996
338.394,901.894
342.8870869565217,507.28421739130437
344.1564,700.9548
347.12353846153843,347.59846153846155
347.0437894736842,850.3408421052632
351.2908,400.722
348.9327692307693,802.9592307692308
352.5256,1494.7156
353.3063333333333,25.872
351.33,171.91649999999998
356.21295652173916,1398.5452173913043
359.9148,571.977
361.62,78.60384
364.9716,1284.08616
372.91638461538463,985.0130769230769
373.17204878048784,571.1918048780487
376.3641,1053.1521
374.89410000000004,883.6758
375.52447058823526,633.587294117647
377.1628,1079.8032
374.6736,1455.6528
379.0052,189.5908
378.5855294117647,1467.9074117647058
382.6191063829787,651.5540425531915
382.50947368421055,1125.6873157894738
382.5855737704918,605.803868852459
383.52299999999997,68.53875
383.79600000000005,561.393
384.44175,1490.7637499999998
386.591625,771.915375
388.71000000000004,636.8985
391.9314,1408.3482
399.1344,1477.056
400.3601538461538,330.54646153846153
405.3636363636364,1100.4152727272728
401.751,51.3765
404.67763636363634,674.5696363636364
408.70200000000006,601.797
412.7326229508197,583.5803606557376
412.24347169811324,719.695358490566
417.7048235294117,387.16341176470587
417.3521739130435,680.980695652174
418.693935483871,1035.0412258064516
419.9676923076923,67.84615384615384
422.3767868852459,174.37573770491804
435.33590625,1069.05290625
439.74,1433.1492
444.68364705882357,1039.047882352941
449.87345454545454,304.90472727272726
461.4361276595745,1055.0596595744682
466.10549999999995,1449.6142499999999
472.03367010309273,51.60154639175258
472.41476470588236,145.71158823529413
475.09875000000005,1008.0314999999999
476.574,540.4014000000001
481.76099999999997,1499.5890000000002
485.8669565217391,137.70704347826086
489.2838461538461,957.6484615384614
489.902,596.428
492.5505789473684,697.3834736842106
494.7493432835821,1472.7425373134329
500.7191067961165,112.33083495145631
500.3314615384615,249.26676923076926
502.0638,99.69539999999999
505.12140000000005,262.6596
507.22350000000006,222.3375
513.2946000000001,36.7794
516.5713636363636,129.81436363636365
516.2413846153846,681.7860000000001
520.9906153846155,253.5976153846154
526.1497499999999,529.053
528.4098749999999,67.43625
528.318,838.2307500000001
533.8368,188.1936
536.0057027027027,864.1692972972972
534.7325454545454,101.91109090909092
534.6503076923077,845.2047692307692
535.962,87.465
538.5627692307693,74.02015384615385
545.9264999999999,49.6755
546.8173846153846,801.5118461538461
548.6432,845.25
549.7441463414634,993.6698048780487
550.6465263157894,1033.4254736842106
551.544,606.2280000000001
555.8156470588235,786.0695294117647
562.7015409836065,970.3012131147541
563.5051578947368,181.32063157894737
567.3841463414634,1036.0488292682928
577.269,16.317
580.099935483871,939.586064516129
583.5048224299065,1012.5360000000001
591.5699999999999,78.057
593.9252307692308,869.8781538461539
596.0360000000001,631.708
595.7532000000001,725.2560000000001
597.1709032258065,748.818
599.2588636363636,1265.5497272727273
598.161375,514.647
598.6428,1004.3040000000001
605.6525106382978,590.545914893617
605.2456097560976,46.7029756097561
605.4529090909091,795.3234545454545
606.375,66.73245283018868
607.3587692307692,951.3387692307691
609.5565,784.0665
613.2953076923077,345.87969230769227
615.2182105263157,57.58531578947368
616.14,825.5835000000001
620.3987999999999,1311.0048000000002
628.9100999999999,55.786500000000004
630.3916216216215,627.5310810810811
629.6961176470588,839.3527058823529
628.7484000000001,21.2856
634.2358235294118,634.6508823529412
642.2346,1035.342
642.2136,987.4871999999999
646.1028,1105.5492
651.3927567567567,483.4313513513514
652.1246666666666,6.794666666666666
656.0446666666667,542.528
666.4662162162163,1474.266972972973
663.4557391304348,43.94660869565217
664.32975,359.59875
665.8847999999999,1109.6064000000001
668.1818181818182,26.072454545454548
669.2234594594595,325.8632432432433
671.1241764705882,35.86367647058824
670.8627692307692,1180.0481538461538
675.3768,152.9976
674.9316,614.4768
676.9180384615385,1497.2458846153847
676.2345882352942,299.1017647058824
675.8155384615385,555.8635384615385
681.394,604.3006666666666
682.7333333333332,776.2906666666667
682.717,146.608
682.6026666666667,392.0
689.6574339622641,1103.864603773585
691.929,521.703
691.341,787.6995000000001
694.9833333333333,1481.0086666666666
698.3235,29.80142307692308
700.7968192771085,98.49708433734939
698.3522608695652,309.88878260869564
701.0577000000001,605.7796500000001
700.2892340425532,1378.9600851063828
703.0329850746268,626.5622686567165
701.4168,324.2484
703.3627317073172,801.3507804878049
703.836,1059.8700000000001
707.4835932203389,887.8002711864407
707.2247368421052,928.537105263158
708.2686153846154,1473.0078461538462
711.0276923076923,642.1638461538462
713.0252093023256,389.00302325581396
712.423894736842,586.5764210526316
712.2928235294117,1061.7204705882352
718.83,1074.717
720.153,1109.6577692307692
726.4228695652174,1149.6486521739132
730.737,882.8820000000001
734.3573023255814,942.4682790697675
732.8741538461538,57.703153846153846
733.5198620689656,323.0553103448276
735.91875,24.80625
734.265,392.931
734.853,637.7595
738.5685517241379,220.3175172413793
740.4050769230769,1484.5552615384615
741.7620000000001,711.774
747.829090909091,811.2261818181818
748.5659999999999,1044.729
756.462,949.8993
763.077,158.72325
766.12725,115.045875
769.5765,517.23
772.7763272727273,130.9369090909091
772.4268837209303,660.8641395348837
777.1946538461539,272.9450769230769
778.16655,604.10385
778.8578823529411,1146.2368235294116
780.864,501.74775
783.951,477.23550000000006
786.873705882353,462.609
785.2174615384615,621.9117692307692
791.5404,875.2968
787.626,901.3081304347827
788.7454615384615,1084.792153846154
795.6976363636363,103.488
797.181,1134.693
799.043,1078.7023333333334
800.2145454545455,93.21136363636364
801.4713488372092,893.5275348837209
804.0098181818182,792.5170909090908
805.823052631579,380.83831578947365
804.5042727272727,502.69990909090916
808.647,648.809
815.346,885.114
815.7555,262.773
814.527,842.3100000000001
818.8245882352941,195.14682352941176
816.984,516.054
817.9016086956522,931.1810869565219
816.6391578947369,998.0526315789474
822.3401886792453,1006.0125283018867
821.9964375,612.0804375
822.0931764705883,783.7002352941176
822.906,1124.256
827.3895,489.1719
830.97,46.809
831.6933333333333,24.336666666666666
833.8428,1000.7524800000001
840.2674736842106,923.5932631578947
844.7079375,79.95881250000001
847.4887155963303,276.1388256880734
849.366,106.2432
851.634,72.8595
855.0533793103448,919.6978965517242
854.5046086956522,855.0031304347826
859.608225,762.81975
859.4492033898306,829.6256440677967
857.6854054054054,583.0496756756756
857.9053636363636,1235.1207272727272
864.2695384615384,142.31861538461538
864.46584,907.64856
865.284,747.138
864.7683333333333,890.477
863.97192,196.58016
873.6277846153846,333.93876923076925
871.250625,1216.278
879.3087692307691,1239.4135384615386
877.212,384.21599999999995
879.739875,1261.645875
884.5442307692308,1002.5626153846154
885.38688,1431.71532
885.087,780.2116875
887.8666363636363,1250.2483636363636
889.399,756.168
890.5948085106382,812.622255319149
892.416,773.7660000000001
895.4505,354.5199
898.6303421052631,182.81771052631578
898.9615384615386,502.60430769230766
903.9803684210526,720.153
903.1249756097561,973.1901951219513
903.7413000000001,218.3391
905.2449677419354,300.6481935483871
908.29536,156.73728
909.8516,830.9812000000001
910.25928,893.95992
913.4697600000001,84.77784
915.3585,102.6585
914.8962162162162,687.078
915.8532352941178,748.8698823529411
920.9436923076923,768.7647692307693
922.3703999999999,1471.302
924.079935483871,201.8641935483871
925.7342926829268,36.2050243902439
927.423,900.081
930.1386315789474,265.99263157894734
930.1442926829268,1404.7033170731709
936.81,799.155
939.60048,123.73871999999999
939.0586153846153,1429.6767692307692
939.3108260869566,1111.0132173913044
940.4155384615385,310.56576923076926
942.0005000000001,173.04350000000002
945.0403846153846,783.2951538461538
942.1795384615385,942.1795384615385
944.958,757.134
944.9469473684211,1238.2351578947369
944.4456,703.8007200000001
946.68,868.2345
949.0810000000001,58.555
950.1762162162162,618.0674594594594
